don’t worry别把我推倒你世界边缘,2.10
不想看到 那个他牵你的手 搭你的肩,2.10
我想做你 特别的人 特别的事 特别的他,2.10
我想给你 特别的家 特别的花 去特别的pa,2.10
说真的你是特别的你 在成都带不走的 也只有你,2.10
我只想笑着 把生活当做一场游戏,0.00
下次遇到你会是第几个月的星期几,0.00
我不会像曾经一样为别人而脱衣,0.00
我丢失了棉被,0.00
能换回几个枕头,0.00
就算荣华富贵,0.00
也没法隔夜仇,0.00
记忆深刻美丽的回想 别当做过去,9.00
可能我选择喧嚣 你喜欢静谧,9.00
我会拼命哈艘给予最好并不选择放弃,9.00
我会努力,9.00
这样你才能靠我肩膀,9.00
我会努力,9.00
才能创造我的乐器厂,9.00
我在虚幻的梦里 等待小仙女的降临,9.00
不用讲什么道理 岁数这些不是问题,9.00
护花是我的使命 骗过许多的少女,2.20
对你说声对不起 要怪 怪这短暂的生命,2.20
我想和你去海滩 看心急如焚的鲨鱼,2.20
去逛逛街头灯火阑珊 再和你去吃路边摊,2.20
都怪我趁虚而入 让画风格格不入,2.20
从南到北的路 你给了我最后归宿,2.20
当我知道以后陪我不是你,2.20
我只想笑着 把生活当做一场游戏,0.00
下次遇到你会是第几个月的星期几,0.00
我不会像曾经一样为别人而脱衣,0.00
我丢失了棉被,0.00
无能为力,0.00
让心休假也不收下你,2.20
我可以彻夜不归交我想交的朋友,2.20
把你相框移开摆满我最爱喝的红酒,2.20
在家里开趴night till the morning,2.20
讲真的没有你生活也不会boring,2.20
我再也不会优柔寡断处理关系若即若离,2.20
让你成为我人生满分答卷的一道错题,2.20
自从你走以后,2.20
还赖着不肯离开的回忆gets old,2.20
我只在乎我自己过的开心与否,2.20
与酒与你都无关,2.20
没有遗憾 我总得向前走,2.20
这故事中有一段 是你和我联手,2.20
因为太繁华的夜晚让你整晚都无法入眠,2.20
你不想昙花一现就和梦境说再见,2.20
自信是你的行李,3.10
让你定义概念,3.10
你从未放弃,3.10
在每个难眠的夜,3.10
你还在途中,3.10
但现在你不再孤单,3.10
你需要FRESH TAPE,3.10
陪伴你整个夜晚,3.10
红黄绿三种颜色,3.10
你知道什么是代表前进,3.10
竭尽你所能重生在这绝境,3.10
就是我存在的证据,3.10
有你们在我飞行脱离重力,3.10
这首歌给我兄弟,3.10
要重情重义,3.10
终于可以在这给你动力,3.10
黎明的黑暗,3.10
让你觉得孤单,3.10
黑暗的一切,3.10
让自信生灵涂炭,3.10
我还在唱,3.10
我想我也可以更棒,3.10
就算是没人在听我也可以配唱,3.10
如果在生命开始时让我再次选择,3.10
我一样坚持我的音乐我的饶舌,10.00
一样叫YJ,10.00
让loser往后排队,10.00
你一样可以做到,10.00
做你自己才对,10.00
当你感到累了觉得无力感到困,10.00
当你不再愿意相信别人只有恨,10.00
我只能怀疑,10.00
你是不是个real man,10.00
我想你仔细看看面前这个real friend,10.00
他比你更倒霉,10.00
比你更值得去憎恨,10.00
他过去稚嫩但现在更想认真,10.00
伤口不会消除,10.30
它只会更深,10.30
但微笑可以保持,10.30
比曾经更真,10.30
你是否感觉到寒冷 他们都对你残忍,10.30
都是凡人 得不到上帝的蓝本,10.30
总有人觉得自己是完人落入凡尘,10.30
把你当传人 传教你怎么走出寒门,10.30
你可以说你从来不为得到谁的认可,10.30
但从来不是你自己来区分败者胜者,10.30
真的认了 不会再费力呼喊 这英雄孤胆,10.30
布满 陷阱要过该怎么铺满,10.30
手指手势 都在仇视丑事 无论投资投食 ok goes both,10.30
都有深度 都深入 撑住利益的分布,10.30
我经历太早但我精力太好,10.30
我心地太好但不轻易败倒,10.30
说唱用的是嘴巴不是链子,10.10
没有链子 没有限制 只有偏执 只有面子,10.10
说要看清楚自己但是你的镜头前置,10.10
电视随便放什么我要看到现实,10.10
不当骗子 长好见识 棺材里的歌不变质,10.10
我的手里放块冰 高烧着脑门爆青筋,10.10
汗滴禾下土 疑是窗前的星星,10.10
体温三十八度七 时速二百一十一,10.10
右脚踩下油门 引擎温度超金星,10.10
你提问“到哪里去 我们故事在哪里叙,10.10
今夜同好在哪里聚 几星级的礼遇”,10.10
我举手打住你 飙着肾上腺素 烧卡路里,10.10
过弯太急都没注意 身后已有警灯亮起,10.10
一种豺狼 披着 不同种类的皮,10.10
我脑中浮现出 你告诉我 解决不了的迷,10.10
好为人师的假绅士总是擅自装先知,10.10
道德绑架人质的你 贪吃贪吃,10.10
但我从不服从安置 而燕雀安知 鸿鹄之志,10.10
写史诗 我的歌词靠知识,10.10
我的计划不搁置 打开车门的警报,10.10
看你是否真的敢为理想殉道,10.10
及格我一百你六十 我熊市是你的牛市,10.10
我洗掉你这块油渍 我生活是我的缪斯,10.10
我只在不惑里求知 请叫我普罗米修斯,10.10
我给你开电梯门进来楼层不要比我低,10.10
Back to back 我在 火灾 现场安全着陆,10.10
熟透的flow 声色不露 的gold mode 等待XZT drop the bomb,10.10
我对神敬仰有信仰 不是muslin or monk,10.10
物质不令我迷茫 歌词不复制 是原创,10.10
不用任何人护着 不和fakers穿一条裤子,10.10
讲究真实不讲故事 回头看墙壁上的数字,10.10
Chuck Zigga Jiang超级 讲义气 Feezy不回忆,10.10
King XZT硬着头皮 身处这个游戏,10.10
拿出手机 放几首SFG的diss,10.10
说唱用的是嘴巴不是链子,10.10
没有链子 没有限制 只有偏执 只有面子,10.10
说要看清楚自己但是你的镜头前置,10.10
电视随便放什么我要看到现实,10.10
不当骗子 长好见识 棺材里的歌不变质,10.10
说爱你 爱你 在一起 就go with u,2.00
说真的 真的 marry me  oh  my super nice girl  x2,2.00
很开心睁开双眼看到她在我的怀里,2.00
我只想安静的看着她 真的离不开你,2.00
这样动都能不想动 偷偷的被掌控,2.00
准备好了放下一切跟你一起走,2.00
想法特别简单 也只有你能懂,2.00
不用太多文字 也不用太多表示,2.00
虽然爱就一个字但想对你,2.00
不善言辞  偶尔会让你失望,2.00
可我只想用心把它写在洁白的纸上,2.00
没有敷衍 也不会出现搪塞,2.00
你知道你不喜欢的事情 我来不会都不强迫528910803,2.00
开心我陪你笑,2.00
无聊我陪你闹,2.00
感觉太微妙,2.00
将你紧紧抱,2.00
这不是一场游戏 需要紧紧靠,2.00
说爱你 爱你 在一起 就go with u,2.00
说真的 真的 marry me  oh  my super nice girl  x2,2.00
我的每次失落 你总告诫我努力,2.00
再每天的清晨都会收到你的鼓励,2.00
我想你也许是老天爷赐给我的天使,2.00
只要有你出现爱从来没有停止,2.00
一切也许是巧合 这样让你我相遇,2.00
在秋天的傍晚 好像刚过了雨季,2.00
你扬起的嘴角 像黑夜中的火炬,2.00
爱你很危险 可我早不想躲避,2.00
累了有你背我走,2.00
想想和你白发的时候   x2,2.00
我爱你 爱你 在一起 就 go with u,2.00
说真的 真的  marry me oh  my super nice girl  x2,2.00
爱你  爱你  just go with u,2.00
爱你  爱你  nice super girl,2.00
活了18年我给无数个人写过歌,1.00
I remember 那个年少的我,1.00
那些让我爱的恨得赢的输的,1.00
和那些让我长大的女孩的青涩,1.00
那时候不懂什么叫做爱与被爱,1.00
总是得到伤心加上冷漠,1.00
我妈教我如何振作所以这,1.00
最重要的一首歌 我写给我的妈,1.00
她是我心中的茉莉花,1.00
我妈生我的时候 肚子上开过刀,1.00
强撑着痛苦听到我哭声后才敢晕倒,1.00
所有人都围着我但是她却被人冷落,1.00
没有人注意到她才是我真正的制造者,1.00
一个女人扛着家 千斤担子压着她,1.00
我也曾怀疑为什么她会嫁给我爸,1.00
我甚至怨过为什么我爸没有骨气,1.00
本是男人的使命却丢给我妈所有压力,1.00
小时候睡觉前 妈给我讲的童话故事,1.00
每一个故事都是给我成长的种子,1.00
那时候我搞不懂什么是农夫与蛇,1.00
到现在妈是农夫有时候我就是那条蛇,1.00
我后悔惹她生气 她对我付出不求回报,1.00
18年的细心教导让我能在社会上落脚,1.00
这一段歌词是我回报你教我的感恩,1.00
我是迷失船只 妈就是黑暗中的一盏灯,1.00
面对我的希望 每次我给你的失望,1.00
但你希望我不要失望 再一次给我期望,1.00
我妈就像个战士 她什么都不怕,1.00
但是她会担心我 当我每一次离开家,1.00
青春期的我不听劝导 叛逆让我以为我已经长大,1.00
后悔让你皱纹变多 让黑发变成白发,1.00
我以为自己总是对的 认为你不理解 不懂我,1.00
当我发现我错了感谢你还在我的背后,1.00
我总是想证明自己所以把事情给夸大,1.00
因为所有孩子都想成为大人们的骄傲,1.00
人生会有很多挫折 上帝希望你成长,1.00
您总会交代我要在失败中去吸取营养,1.00
我的梦想尽管付出不一定有回报,1.00
但是我想要努力能够把我梦想达到,1.00
所以我的妈妈请你不要感到焦躁,1.00
我会像所有人证明我是你最大的骄傲,1.00
很多的时候我发现自己会迷失方向,1.00
感谢你在我不知所措时给与我的光亮,1.00
那么家的避风港 再苦再难也温暖,1.00
因为我习惯了在您的庇护下去生长,1.00
如果我有翅膀的话 妈 我一定带你飞,1.00
如果我有梦想的话会不会来陪我追,1.00
如果您变老了我会在你身边照顾你,1.00
让我陪着你不会感到孤单和不安,1.00
旅途中的游子 被遗忘的浪子,1.00
赶快回头因为你还有一个家,1.00
叛逆的孩子 那能不能回去陪陪他,1.00
就算你什么都没有至少你还有一个妈,1.00
就算我完成了所有的梦想我也会把我妈带上,1.00
因为孩子是原上草 妈就是东升的太阳,1.00
就算我完成了梦想我也会把妈带上,1.00
因为孩子是原上草 妈就是东升的太阳,1.00
有得到也有失去,6.20
平凡的一年,6.20
还记得在最初,6.20
送给自己的承诺,6.20
没想到在结束的时候,6.20
却只剩沉默,6.20
告诉镜子里的他,6.20
你已经不小了,6.20
要学会衡量,6.20
什么才是最重要的,6.20
你可以无畏地宣泄,6.20
内心的愤怒,6.20
向天空大声呐喊,6.20
我要走自己的路,6.20
去追自己想要的,6.20
痛哭也欢笑着,6.20
没有什么好担心的,6.20
勇敢地奔跑着,6.20
我还年轻我要过把瘾,6.20
直到一阵冰冷的大雨,6.20
把我打醒,6.20
我以为能够把握好,6.20
自我的命运,6.20
能够拥有她是我最大的幸运,2.10
当一切回到原点,2.10
我才开始反省,2.10
是不是只有伤痛,2.10
才能将自己唤醒,2.10
我离他越来越远越来越远,2.10
我沿着你我走过的路,2.10
一直地走,2.10
只是没有你在身边牵我的手,2.10
回忆着说过的那些亲密的话,2.10
可惜我不是你想要的,2.10
那一个他,2.10
你说你要去那个很远的地方,2.10
那座城市是你心灵的去向,2.10
还以为这些是,2.10
你跟我开的玩笑,2.10
原来我在你心里,2.10
并没那么的重要,2.10
我还傻傻地去追你远去的车,2.10
你离开后我重复,2.10
听着你喜欢的歌,2.10
或许是为了营造一种,2.10
你还在的幻觉,2.10
当世界恢复安静,2.10
梦也随之幻灭,2.10
就这样我学会了自言自语,2.10
就这样我终于认识了自己,2.10
那本已经翻到,2.10
最后一页的日历,2.10
就像现在的我,2.10
即将燃烧成灰烬,2.10
我离他越来越远越来越远,2.10
这世界很大我很小,2.10
口袋里却装着数不清的问号,2.10
生命的过程中有无数的困扰,2.10
而我得到的答案却很少很少,2.10
这世界很大我很小,2.10
口袋里却装着数不清的问号,2.10
生命的过程中有无数的困扰,2.10
而我得到的答案却很少很少,2.10
这城市那么美 你却落下了眼泪,2.10
我知道你很累 怪我不懂错与对,2.10
逞强的不后悔 回忆全部烧成灰,2.10
除非一夜宿醉 不然不会说出sorry,2.10
想问你my babe 明天我怎么面对,2.10
每一个派对 你曾就在我周围,2.10
我喝的太醉 过得一点不ok,2.10
讨厌的事你都做所以我什么也不会,2.10
确定你不会 走,2.10
如果我松开 口,2.10
每当夜深人静只有我的时候,2.10
我的衣袖 全都湿透,2.10
我们的距离变的 那么远,2.10
摔破的镜子到底 怎么圆,2.10
一个人走在陌生却最熟悉那条街,2.10
无助的背影渴望时间过的快一些,2.10
回家的路上还是经过哪家便利店,2.10
除了你不在我身边其实一切都没变,2.10
一群人在夜店五彩灯光下狂欢,2.10
一个人格格不入表现的很难堪,2.10
朋友再劝 跟她再见 不要再恋,2.10
嘴上愉快的答应可是内心却步履蹒跚,2.10
其实我承认 根本没反悔的必要,2.10
只是我遗憾 没划上完美的句号,2.20
学着慢慢习惯 时间会贴出预告,2.20
走过下一段 可能或许还会遇到,2.20
自己都嫉妒我们 是多般配,2.20
一直记住你走的 赤裸干脆,2.20
拿着你的照片亲吻忘记你的心狠 眼神冰冷,2.20
恍然大悟原来是在自我安慰,2.20
我们的距离变的 那么远,2.20
摔破的镜子到底 怎么圆,2.20
如果开头就是 错的,2.20
命中注定的 过客,2.20
如果能拥有马良神笔改变结局的作者,2.20
篡改故事结尾 抛下闭嘴不挽留的弱者,2.20
放下自私互相给予不一味的等待获得,2.20
选择机票换个城市却不知道去哪躲,2.20
你和我的回忆放在心底套上密码锁,2.20
时间不多清楚很快可能又要离开这,2.20
放下仇恨的心里衷心的希望你快乐,2.20
收到一条简讯 这一次不去无视你,2.20
算不算新的险境 我旁边睡的不是你,2.20
你的技巧又有几人会 诱惑我智力与纯粹,2.20
谈到了对方时的笑容也已成泪,2.20
还记得那个少年不务正业钻研说唱学还不上,2.00
他只是想为你写首情歌 别来无恙,2.00
怎么突然之间不知道,2.00
该怎么面对面,2.00
不知道怎样表达自己适应你的改变,2.00
怎么才会让自己更能靠近你的身边,2.00
我忘了怎样呼吸,2.00
甚至忘了现在的时间,2.00
曾经我落下眼泪,2.00
现在你来帮我捡,2.00
我想得很简单 清晨起来,2.00
就是这样一直不断给你,2.00
输入能量源,2.00
在你心情不好的时候才有电,2.00
担心你会被骗,2.00
把你心愿都实现,2.00
把生活负能量都赶走,2.00
充实着每一天,2.00
按你的要求,2.00
家里有属于你的房间,2.00
我也想每天醒来都能看见你,2.00
监督每天早睡不让你有黑眼圈,2.00
虽然你总是吵闹在我耳边,2.00
曾经我落下的眼泪,2.00
现在你来帮我捡,2.00
我想的很简单 清晨起来,2.00
有你在我身边,2.00
一次就够,2.00
就让我把你抓住,2.00
不管过去怎样,2.00
反正我是你的以后,2.00
你所有的安全都由我来保护,2.00
在你需要拥抱的时候给你温度,2.00
我不会让你受到伤害,2.00
愿当你的光,2.00
给你我的心牵你的双手,2.00
站在你身旁,2.00
不管未来怎样未知,2.00
你也不要惊慌,2.00
所有你不喜欢做的都有我来挡,2.00
时间 再走,2.00
生活也是简单,2.00
你想要的都拿去只要你喜欢,2.00
我愿意为你去改变,2.00
做你的后盾给你安全感,2.00
不管是以前是以后现在,2.00
都还不算是太晚,2.00
脑海里已经粘贴你的各种模样,2.00
从没有过的认真,2.00
除了你我都不要,2.00
喜欢你的调皮喜欢你对我笑,2.00
我的肩膀也只留给你一个人靠,2.00
曾经我的谁的眼泪,2.00
现在你来把我牵,2.00
我想的很简单 情撑起来,2.00
我从来都不信关于那些神秘的算式,2.00
也从来不会花言巧语在你身上复制,2.00
在我的面前不需要你任何的修饰,2.00
确定你就是我心上的那一颗痣,2.00
你担心的所有问题,2.00
我可以说我不会,2.00
你说你不会哪些,2.00
那些也不需要你会,2.00
我说的都是真的谁让你对我的味,2.00
全无所谓,2.00
你最珍贵,2.00
我承认你是我遇到的最美的梦,2.00
害怕惊吓到你还怕别人触碰,2.00
对你止不住的好一点,2.00
又总觉得不够,2.00
你是我拼图里不可缺少的拼凑,2.00
只要你能在我身边我全部都承受,2.00
你所有的好与不好我都可以接受,2.00
我愿意为你加誓,2.00
对你永远保护,2.00
只要有我你就不会再迷路,2.00
yeah 有没有想过,0.00
如果一切可以重来 你的选择 会是什么,0.00
你眼前看一到切 的已经不可能 再 回 头,0.00
不要怀疑 接下来就是我想说的 你们听着,0.00
每天新闻都在播 每条街都有人说,0.00
2012真的来了你到底有没有想过,0.00
突然降临大火 一切在火中埋没,0.00
这是位于哪里的地震报到,0.00
那是一帮失去家的孩子的惊声尖叫,0.00
每当我看到这个景象 我内心纠结沮丧,0.00
我愤怒地举起双手想要和上天对抗,0.00
如果在这个世界只剩下最后的一秒,0.00
你会选择逃跑 还是要选择洗好你的脖子,0.00
等待中每一刻 时间它被切割,0.00
残酷地推着我 慢慢地走过,0.00
我们活在恐吓 过程中的折磨,0.00
我想你告诉我 要怎么活,0.00
上帝给我打了一通电话 建议我们别再自说自话,0.00
我说谢谢你的好意 但根本就不会有人理你,0.00
我们只想要自己顾着自己放纵自己的私欲,0.00
难道就没人听得出 其实它们都在哭,0.00
我真的不想认输 承认我们无助,0.00
还相信 没关系 上天会给我勇气,0.00
海啸还有风暴 魔鬼在向你拥抱,0.00
见到了棺材以后你才知道 泪水的味道,0.00
最后的祈祷 在2012的最后一秒,0.00
等待中每一刻 时间它被切割,0.00
残酷地推着我 慢慢地走过,0.00
我们活在恐吓 过程中的折磨,10.20
我想你告诉我 要怎么活,10.20
生命的讨论我不幸参与,10.20
愤怒是单曲我做了专辑,10.20
我盯着城市里闪烁的霓虹,10.20
骂这精彩于我有何关系,10.20
有个很爱我的妈妈,10.20
讲就当你没有过爸爸,10.20
很多时候 我会反击,10.20
痛扁 重点 让他下次放尊重点,10.20
哪怕有时怒气冲天 让别人都评论我疯癫,10.20
以牙还牙的童年 童颜从没变依然像从前,10.20
好多权威者把你当小丑 又有好多既得利益 笑你好low,10.20
俗话讲 退步海阔天空要稳着走,10.20
但我偏要跟深夜拥抱和漆黑吻个够,10.20
又在恨什么,10.20
又责怪什么,10.20
纵你反复揉搓,10.20
伤口难愈合,10.20
你想有人偷过你的梦,10.20
有人刺了你的痛,10.20
既然混沌无泽,10.20
那染成黑色,10.20
作弊的比赛我糊涂参加,10.20
情怀就像家珍骗子看家,10.20
我盯着满世界耀眼的繁华,10.20
想这浮夸到底几度掺假,10.20
予你开心叫我宝宝,10.20
予你异见上我镣铐,10.20
小人以为我拿他没办法,10.20
光脚不惧穿鞋我有何怕,10.20
走哪 瞅哪 哪里发言都要筹码,10.20
偏我不是那种走马观花 你发卡就收卡,10.20
好像谁都是我仇家 好像不愿意把人手拉,10.20
只是好多变节 好多臣服 好多简单变得满是城府,10.20
有人说 人生得饶一处是一处,10.20
然后转身在黑夜对戏演一出是一处,10.20
又在恨什么,10.20
又责怪什么,10.20
纵你反复揉搓,10.20
伤口难愈合,10.20
你想有人偷过你的梦,10.20
有人刺了你的痛,10.20
既然混沌无泽,10.20
那染成黑色,10.20
恨什么,10.20
怪什么,10.20
反复揉搓,10.20
伤口难愈合,10.20
你想有人偷过你的梦,10.20
有人刺了你的痛,10.20
既然混沌无泽,10.20
那染成黑色,10.20
喔 我们一起看着星空好轻松,14.00
车里玩的小游戏你听从像井空,14.00
你的购物车我全都清空响叮咚,14.00
在京东买丘比特当听众,14.00
每天晚安 之前搭配晚餐,14.00
你的笑容 灿烂好像会反弹,14.00
变得贪婪 找不到你的翻版,14.00
全部韩剧 看完再陪你贪玩,14.00
这个秘密,14.00
不用证明,14.00
我比他们都优秀,14.00
你仔细听,14.00
播放世界,14.00
坏情绪全部收走we gotta go,14.00
我开我的敞篷车准时找你,14.00
可能之前就是因为太过着迷,14.00
如果他真的每天能够给你惊喜真的情意我会把你封在我的心底,14.00
baby 感情不该被第三者封喉,14.00
想牵着你的手,14.00
再带你一起走,14.00
我希望你懂我给的每个温柔,14.00
这个秘密,14.00
不用证明,14.00
我比他们都优秀,14.00
你仔细听,14.00
播放世界,14.00
坏情绪全部收走we gotta go,14.00
你换上制服拿起教鞭丢我粉笔,14.00
这感觉so dope 像用了coco,14.00
我才不管你是谁的babygirl,14.00
这个秘密,14.00
不用证明,14.00
我比他们都优秀,14.00
你仔细听,14.00
播放世界,14.00
坏情绪全部收走we gotta go,14.00
都怪我,14.00
丢掉我,14.00
故事的开端 有一个男孩,5.00
他怀揣着梦想来到这座城市的站台,5.00
直到一天理想惨白 被现实惨败,5.00
才发现 原来 生活 是这么难捱,5.00
他开始逃离这座城市的压抑 释放压力,5.00
却发现悲伤时刻都在加剧,5.00
他背起行囊 在离家很远的地方流浪,5.00
让走过的每寸土壤吸 收着他的忧伤,5.00
从北纬三十度的东方一路向西 浪迹,5.00
在天涯的每个角落留下他的足迹,5.00
在离家六千里的沙漠独自仰望星空,5.00
有太多的烦恼心事偷偷藏在他的心中,5.00
他和许多陌生人 诉说他的过往,5.00
试图让曾经的人和事 在他生命中走个过场,5.00
他在地图上把走过的地方全部都连在一起,5.00
却发现 从头到尾都没有找到真正的自己,5.00
没错 五年又一晃 而过 他依旧赚得 不多,5.00
没过得体 面他每年回 乡也不 说,5.00
话不多 他习惯了沉默寡言 呆角落,5.00
差不多 被忽视排斥在边缘 被冷落,5.00
同事都笑他活得像个乡野游 民,5.00
他从不关 心也不懂当下什么正在 流 行,5.00
他的手机破旧没有微博微信,5.00
他的收入杯水车薪 他的衣着受人诟病,5.00
其实他无所谓这样的生活无关错对,5.00
即使一整座城市没有属于他的座位,5.00
即使一生他只能挤在十平米的毛坯,5.00
挂瓦墙上的地图画满他流浪过的方位,5.00
无人知道他徒步 走过几万公里的路,5.00
从日出驻足 到日落余晖布满山涧与枯树,5.00
他从不 被生计网住 名利罔顾,5.00
他 一个人上路,5.00
当流浪 变成一种习惯,5.00
孤单 日夜在身旁陪伴,5.00
只有他的影子和他自己成为各自的一半,5.00
拖着疲惫的身心,5.00
他也时常怀念那些曾经的真心,5.00
可 时至今日,5.00
唯有流浪,5.00
才能寻得他的真经,5.00
How we do? 他们一直后悔,14.00
Fresh tape的克林都是dei派对的game,14.00
花掉所有的money 带着自己去出游,14.00
记录旅途的经过像是牵着你的手,14.00
盯着海边的bikini脱掉外套,14.00
我把身体藏进沙滩女生拉起警报,14.00
跟随着航班起飞降落,14.00
到达陌生的城市 its my new life,14.00
喜欢用蹩脚的当地语跟原住民打招呼,14.00
会买当地的蓝罐头PEPSI 把能量加满,14.00
虽然对我 时间紧凑,14.00
会把所有人事物记进脑中 用记忆拼凑,14.00
带着墨镜去到海边参加世界性bikini show,14.00
就算朝我看朝我走来都是我不够主动,14.00
oh babe 你都名花有主,14.00
如果可以认识你 想带你去吃seafood,14.00
要是可以 精油往你身上涂,14.00
我是你的坏小孩 做我的玛丽莲梦露,14.00
所以请你带着我,14.00
带你去靠海的city,14.00
真的可以带着我,14.00
我想你会一直的陪我,14.00
所以请你抱着我,14.00
不会迟到带你兜风,14.00
真的可以抱着我,14.00
我会带你走,14.00
早起的温度刚刚好带耳机我抽着烟,14.00
在桌上留下小费出门找哪里有便利店,14.00
想收集每个地方稀奇的小玩意,14.00
想遇到昨天那个女孩有什么好主意,14.00
旅行做攻略 不无聊 不熟练,14.00
打车下个地点 我飞去你身边,14.00
讲真  偷拍你照片 总记着你身线,14.00
坐在沙滩酒吧 想跟你见面,14.00
oh babe 我们来自不同的国度,14.00
旅行看风景想记住这个时刻不重复,14.00
沙滩只剩下我 吹着海风,14.00
把你记进我的旅行日记 我想你都懂,14.00
所以请你带着我,14.00
带你去靠海的city,14.00
真的可以带着我,14.00
我想你会一直的陪我,14.00
所以请你抱着我,14.00
不会迟到带你兜风,14.00
真的可以抱着我,14.00
我会带你走,14.00
所以请你带着我,14.00
带你去靠海的city,14.00
真的可以带着我,14.00
我想你会一直的陪我,14.00
所以请你抱着我,14.00
不会迟到带你兜风,14.00
真的可以抱着我,14.00
我会带你走,14.00
我知道这个道歉过了太久,14.00
当时的紧握在手,14.00
多希望时间快走,14.00
曾以为能到白头,14.00
把你放在我身后,14.00
帮你遮挡所有难题还有那些争斗,14.00
你曾说我没骨气,0.00
现在我一直在努力,0.00
每一步都嵌入土地,0.00
用麦克风当做武器,0.00
但生活并不如意,0.00
大概我没学会独立,0.00
分手就像是个伏笔,0.00
我成为自己的奴隶,0.00
我知道我是大坏蛋,0.00
一起憧憬的图是我画太烂,0.00
当你挽着另一个人 呆在另一个门 接着另一个吻,0.00
大概我没他耐看,0.00
我开始每晚浑浑噩噩不停寻找解药,0.00
把所有和你相关的东西都全部撇掉,0.00
总感觉这种剧情好像哪本书有写到,0.00
就好像睡了很长一觉,0.00
结束的又莫名其妙 但是,0.00
虽然回忆每时每刻都在不停闪烁,0.00
你也曾告诉我成熟就是不能软弱,0.00
可是未来真的难说 就趁我还没玩脱,0.00
我坚强的性格突然开始变得懒惰,0.00
你曾为我不惧万里,0.00
我也穿过枪林弹雨,0.00
还太天真的我认为幸福只要行动就能换取,0.00
我开始向你迈进 直到离得太近,0.00
现在我也只能慢慢看它消失殆尽,0.00
lie to my self 这都只是演戏,10.10
我还该怎么叫 才能更完美演绎,10.10
就像这死沉的天气 我躲到地狱的边际,10.10
我开始对开心免疫你先往前走让我给你垫底,10.10
你要知道我是真的很卖力,10.10
我猜你可能因为我总这样嫌太腻,10.10
可是你在我的世界没人能代替,10.10
你要离开我也不会奇怪 没人能够怪你,10.10
他们总说恋爱的人少了一些心机,10.10
却不知哪里多了几分细腻,10.10
他们总说你曾经一直保持着神秘,10.10
现在似乎变得比较有趣,10.10
他们总说,10.10
早晨起来你会分享首歌,10.10
无论晴天雨天只想谈谈你的心得,10.10
说说你经历的坎坷,10.10
再看看有多少路已经走过,10.10
